# Per-Fact Detail Report — Run: 20260401_040014_891022
# Generated: 2026-04-01 07:33:56 UTC
# 
# Column Descriptions:
#   fact_id                — Unique identifier for the ground truth fact
#   company                — Company name (DBS, OCBC, UOB, Singtel, CapitaLand)
#   metric                 — Financial metric being tested
#   category               — Metric category (profitability, capital, etc.)
#   difficulty             — Fact difficulty level (easy, medium, hard)
#   template               — Prompt template used for this evaluation group
#   temperature            — Sampling temperature used
#   n_runs                 — Number of API calls in this evaluation group
#   semantic_score         — Semantic consistency (0-1): cosine similarity of response embeddings
#   factual_score          — Factual consistency (0-1): fraction of runs matching modal extracted value
#   hallucination_rate     — Fraction of extracted values outside tolerance of ground truth
#   extraction_failure_rate — Fraction of responses where numeric extraction returned null
#   modal_value            — Most commonly extracted numeric value across runs
#   ground_truth           — Expected value from verified annual report
#   composite_stability    — Weighted combination of scores (see config for weights)
#   flag                   — Traffic-light indicator based on composite_stability
# 
# Flagging Thresholds:
#   🟢 Green  — composite_stability >= 0.75
#   🟡 Yellow — composite_stability >= 0.5
#   🔴 Red    — composite_stability <  0.5
# 
# Scoring Weights:
#   semantic_consistency: 0.3
#   factual_consistency:  0.4
#   hallucination_rate:   0.3
#   hallucination_tolerance: 0.05 (5% relative)
#
fact_id,company,metric,category,difficulty,template,temperature,n_runs,semantic_score,factual_score,hallucination_rate,extraction_failure_rate,modal_value,ground_truth,composite_stability,flag
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,contextual_extraction,0.5,10,1.0,1.0,0.0,0.0,0.9,0.9,1.0,🟢
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,contextual_extraction,0.7,10,1.0,1.0,0.0,0.0,0.9,0.9,1.0,🟢
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,contextual_extraction,1.0,10,1.0,1.0,0.0,0.0,0.9,0.9,1.0,🟢
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,direct_extraction,0.0,10,0.9574450850486755,0.8,0.9,0.0,1.0,0.9,0.6372335255146027,🟡
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,direct_extraction,0.3,10,0.9105173945426941,0.3,0.9,0.0,1.0,0.9,0.42315521836280817,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,direct_extraction,0.5,10,0.895399808883667,0.3,0.8,0.0,1.0,0.9,0.4486199426651001,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,direct_extraction,0.7,10,0.8782075047492981,0.2,0.9,0.0,0.8,0.9,0.3734622514247894,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,direct_extraction,1.0,10,0.8223831057548523,0.2,0.8,0.0,0.7,0.9,0.3867149317264557,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,qualitative,0.0,10,1.0,1.0,1.0,0.0,1000000000.0,0.9,0.7,🟡
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,qualitative,0.3,10,0.9526760578155518,0.4,1.0,0.0,1000000000.0,0.9,0.44580281734466554,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,qualitative,0.5,10,0.8932009935379028,0.2,1.0,0.0,1000000000.0,0.9,0.34796029806137085,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,qualitative,0.7,10,0.8886865377426147,0.2222222222222222,1.0,0.1,1.1,0.9,0.3554948502116733,🔴
ocbc_fy2024_npl,OCBC,Non-Performing Loan Ratio,asset_quality,easy,qualitative,1.0,10,0.8764110803604126,0.125,1.0,0.2,1.2,0.9,0.31292332410812373,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,comparative,0.0,10,1.0,1.0,0.0,0.0,14.0,13.7,1.0,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,comparative,0.3,10,0.9930807948112488,0.4,0.4,0.0,14.0,13.7,0.6379242384433746,🟡
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,comparative,0.5,10,0.9840734004974365,0.2,0.7,0.0,14.5,13.7,0.465222020149231,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,comparative,0.7,10,0.9515379071235657,0.125,0.8,0.2,13.7,13.7,0.39546137213706967,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,comparative,1.0,10,0.9478746056556702,0.3333333333333333,0.6,0.4,14.1,13.7,0.5376957150300343,🟡
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,contextual_extraction,0.0,10,0.9999999403953552,1.0,0.0,0.0,13.7,13.7,0.9999999821186065,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,contextual_extraction,0.3,10,0.9999999403953552,1.0,0.0,0.0,13.7,13.7,0.9999999821186065,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,contextual_extraction,0.5,10,0.9999999403953552,1.0,0.0,0.0,13.7,13.7,0.9999999821186065,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,contextual_extraction,0.7,10,0.9999999403953552,1.0,0.0,0.0,13.7,13.7,0.9999999821186065,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,contextual_extraction,1.0,10,0.9999999403953552,1.0,0.0,0.0,13.7,13.7,0.9999999821186065,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,direct_extraction,0.0,10,0.9999999403953552,1.0,1.0,0.0,14.6,13.7,0.6999999821186066,🟡
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,direct_extraction,0.3,10,0.9124792218208313,0.4,0.9,0.0,12.6,13.7,0.4637437665462494,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,direct_extraction,0.5,10,0.8888310790061951,0.3,0.4,0.0,13.1,13.7,0.5666493237018585,🟡
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,direct_extraction,0.7,10,0.8410919904708862,0.1,0.7,0.0,10.6,13.7,0.3823275971412659,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,direct_extraction,1.0,10,0.6827991604804993,0.1111111111111111,0.7,0.1,13.2,13.7,0.3392841925885942,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,qualitative,0.0,10,0.9991011619567871,0.9,0.0,0.0,14.0,13.7,0.9597303485870361,🟢
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,qualitative,0.3,10,0.915510892868042,0.2222222222222222,0.6,0.1,14.7,13.7,0.4835421567493015,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,qualitative,0.5,10,0.9151657223701477,0.1111111111111111,0.6,0.1,12.4,13.7,0.4389941611554887,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,qualitative,0.7,10,0.9095776677131653,0.14285714285714285,0.8,0.3,12.5,13.7,0.39001615745680673,🔴
ocbc_fy2024_roe,OCBC,Return on Equity,profitability,easy,qualitative,1.0,10,0.9074698686599731,0.14285714285714285,0.8,0.3,13.2,13.7,0.38938381774084907,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,comparative,0.0,10,0.9317196607589722,1.0,1.0,0.3,1e-06,14473.0,0.6795158982276917,🟡
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,comparative,0.3,10,0.8889437317848206,0.5,1.0,0.8,11000.0,14473.0,0.46668311953544617,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,comparative,0.5,10,0.8980543613433838,0.2,1.0,0.5,12339.0,14473.0,0.34941630840301513,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,comparative,0.7,10,0.8460506200790405,0.25,1.0,0.6,11740.0,14473.0,0.3538151860237122,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,comparative,1.0,10,0.8517220616340637,0.3333333333333333,1.0,0.7,11965.0,14473.0,0.3888499518235524,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,contextual_extraction,0.0,10,1.0,1.0,0.0,0.0,14473.0,14473.0,1.0,🟢
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,contextual_extraction,0.3,10,1.0,1.0,0.0,0.0,14473.0,14473.0,1.0,🟢
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,contextual_extraction,0.5,10,0.9930895566940308,1.0,0.0,0.0,14473.0,14473.0,0.9979268670082093,🟢
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,contextual_extraction,0.7,10,0.9877148270606995,1.0,0.0,0.0,14473.0,14473.0,0.9963144481182098,🟢
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,contextual_extraction,1.0,10,0.9815722703933716,1.0,0.0,0.0,14473.0,14473.0,0.9944716811180114,🟢
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,direct_extraction,0.0,10,1.0,1.0,1.0,0.0,6000.0,14473.0,0.7,🟡
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,direct_extraction,0.3,10,0.9258561134338379,0.7,1.0,0.0,6000.0,14473.0,0.5577568340301513,🟡
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,direct_extraction,0.5,10,0.8062928318977356,0.2,1.0,0.0,6000.0,14473.0,0.3218878495693207,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,direct_extraction,0.7,10,0.7987357974052429,0.1,1.0,0.0,6317.0,14473.0,0.2796207392215729,🔴
ocbc_fy2024_total_income,OCBC,Total Income,income,easy,direct_extraction,1.0,10,0.7715300917625427,0.1,1.0,0.0,6144.0,14473.0,0.27145902752876283,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,comparative,0.0,10,0.9846729636192322,0.5,0.9,0.0,0.1,0.15,0.5254018890857697,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,comparative,0.3,10,0.9506623148918152,0.2,1.0,0.0,0.07,0.15,0.36519869446754455,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,comparative,0.5,10,0.8847833275794983,0.14285714285714285,1.0,0.3,0.16,0.15,0.32257785541670664,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,comparative,0.7,10,0.8868378400802612,0.25,0.9,0.2,0.27,0.15,0.3960513520240783,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,comparative,1.0,10,0.8676747679710388,0.125,0.9,0.2,0.155,0.15,0.3403024303913116,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,contextual_extraction,0.0,10,1.0,1.0,1.0,0.0,15.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,contextual_extraction,0.3,10,1.0,1.0,1.0,0.0,15.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,contextual_extraction,0.5,10,1.0,1.0,1.0,0.0,15.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,contextual_extraction,0.7,10,1.0,1.0,1.0,0.0,15.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,contextual_extraction,1.0,10,1.0,1.0,1.0,0.0,15.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,direct_extraction,0.0,10,1.0,1.0,1.0,0.0,0.3,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,direct_extraction,0.3,10,0.9208163022994995,0.1,1.0,0.0,0.2,0.15,0.31624489068984984,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,direct_extraction,0.5,10,0.8939212560653687,0.2,1.0,0.0,0.2,0.15,0.3481763768196106,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,direct_extraction,0.7,10,0.8018947243690491,0.2,1.0,0.0,0.27,0.15,0.3205684173107147,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,direct_extraction,1.0,10,0.7702293992042542,0.2222222222222222,1.0,0.1,0.3,0.15,0.31995770865016515,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,qualitative,0.0,10,1.0,1.0,1.0,0.0,10.0,0.15,0.7,🟡
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,qualitative,0.3,10,0.9009160995483398,0.2,1.0,0.0,14.0,0.15,0.350274829864502,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,qualitative,0.5,10,0.9590069055557251,0.2,1.0,0.0,12.0,0.15,0.36770207166671753,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,qualitative,0.7,10,0.8679323196411133,0.3,1.0,0.0,10.5,0.15,0.38037969589233395,🔴
singtel_fy2024_dps,Singtel,Dividend Per Share,shareholder,medium,qualitative,1.0,10,0.7845593094825745,0.1111111111111111,1.0,0.1,0.223,0.15,0.2798122372892168,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,comparative,0.0,10,0.9549516439437866,0.0,1.0,1.0,,3597.0,0.286485493183136,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,comparative,0.3,10,0.8855024576187134,1.0,1.0,0.9,1.6e-05,3597.0,0.665650737285614,🟡
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,comparative,0.5,10,0.814389705657959,0.5,1.0,0.8,6500.0,3597.0,0.4443169116973877,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,comparative,0.7,10,0.8326839804649353,0.5,1.0,0.8,6500.0,3597.0,0.4498051941394806,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,comparative,1.0,10,0.8291501998901367,0.25,1.0,0.6,7624.0,3597.0,0.34874505996704097,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,contextual_extraction,0.0,10,1.0,1.0,0.0,0.0,3596.9,3597.0,1.0,🟢
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,contextual_extraction,0.3,10,1.0,1.0,0.0,0.0,3596.9,3597.0,1.0,🟢
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,contextual_extraction,0.5,10,1.0,1.0,0.0,0.0,3596.9,3597.0,1.0,🟢
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,contextual_extraction,0.7,10,1.0,1.0,0.0,0.0,3596.9,3597.0,1.0,🟢
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,contextual_extraction,1.0,10,0.9939886331558228,1.0,0.0,0.0,3596.9,3597.0,0.9981965899467469,🟢
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,direct_extraction,0.0,10,1.0,1.0,1.0,0.0,6000.0,3597.0,0.7,🟡
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,direct_extraction,0.3,10,0.9847036004066467,0.2,1.0,0.0,7000.0,3597.0,0.37541108012199403,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,direct_extraction,0.5,10,0.9758679866790771,0.1,1.0,0.0,6400.0,3597.0,0.3327603960037231,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,direct_extraction,0.7,10,0.8002268671989441,0.1,1.0,0.0,10397.0,3597.0,0.2800680601596832,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,direct_extraction,1.0,10,0.7727645635604858,0.1,1.0,0.0,6500.0,3597.0,0.27182936906814575,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,qualitative,0.0,10,0.9817019104957581,0.9,1.0,0.0,6700.0,3597.0,0.6545105731487275,🟡
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,qualitative,0.3,10,0.9473502039909363,0.2,1.0,0.0,6000.0,3597.0,0.3642050611972809,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,qualitative,0.5,10,0.9436714053153992,0.3,1.0,0.0,7000.0,3597.0,0.40310142159461976,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,qualitative,0.7,10,0.9250556230545044,0.2,1.0,0.0,5700.0,3597.0,0.3575166869163513,🔴
singtel_fy2024_ebitda,Singtel,EBITDA,profitability,medium,qualitative,1.0,10,0.9392401576042175,0.1,1.0,0.0,5800.0,3597.0,0.3217720472812653,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,comparative,0.0,10,1.0,1.0,1.0,0.0,2900.0,795.0,0.7,🟡
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,comparative,0.3,10,0.8783210515975952,0.14285714285714285,1.0,0.3,3200.0,795.0,0.3206391726221357,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,comparative,0.5,10,0.8563646078109741,0.3333333333333333,1.0,0.4,2900.0,795.0,0.3902427156766256,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,comparative,0.7,10,0.8467963337898254,0.16666666666666666,1.0,0.4,2300.0,795.0,0.3207055668036143,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,comparative,1.0,10,0.877069354057312,0.25,1.0,0.2,3600.0,795.0,0.36312080621719356,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,contextual_extraction,0.0,10,0.9999998211860657,1.0,0.0,0.0,795.0,795.0,0.9999999463558198,🟢
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,contextual_extraction,0.3,10,0.9999998211860657,1.0,0.0,0.0,795.0,795.0,0.9999999463558198,🟢
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,contextual_extraction,0.5,10,0.9999998211860657,1.0,0.0,0.0,795.0,795.0,0.9999999463558198,🟢
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,contextual_extraction,0.7,10,0.9946762323379517,1.0,0.0,0.0,795.0,795.0,0.9984028697013856,🟢
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,contextual_extraction,1.0,10,0.9905356764793396,1.0,0.0,0.0,795.0,795.0,0.9971607029438019,🟢
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,direct_extraction,0.0,10,1.0,1.0,1.0,0.0,4000.0,795.0,0.7,🟡
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,direct_extraction,0.3,10,0.8547883033752441,0.3,1.0,0.0,4000.0,795.0,0.3764364910125732,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,direct_extraction,0.5,10,0.7692205905914307,0.1,1.0,0.0,6177.0,795.0,0.27076617717742923,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,direct_extraction,0.7,10,0.796040952205658,0.1,1.0,0.0,4690.0,795.0,0.27881228566169736,🔴
singtel_fy2024_net_profit,Singtel,Net Profit,income,easy,direct_extraction,1.0,10,0.6024665236473083,0.1,1.0,0.0,3290.0,795.0,0.2207399570941925,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,comparative,0.0,10,1.0,1.0,1.0,0.0,18000.0,14128.0,0.7,🟡
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,comparative,0.3,10,0.9566141963005066,0.1,0.8,0.0,19668.0,14128.0,0.3869842588901519,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,comparative,0.5,10,0.9074004888534546,0.1111111111111111,1.0,0.1,20446.0,14128.0,0.31666459110048084,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,comparative,0.7,10,0.9420477151870728,0.1,0.9,0.0,16765.0,14128.0,0.35261431455612174,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,comparative,1.0,10,0.9160819053649902,0.1111111111111111,1.0,0.1,19848.0,14128.0,0.31926901605394153,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,contextual_extraction,0.0,10,1.0,1.0,0.0,0.0,14128.0,14128.0,1.0,🟢
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,contextual_extraction,0.3,10,1.0,1.0,0.0,0.0,14128.0,14128.0,1.0,🟢
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,contextual_extraction,0.5,10,0.9875080585479736,1.0,0.0,0.0,14128.0,14128.0,0.9962524175643921,🟢
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,contextual_extraction,0.7,10,0.9875081181526184,1.0,0.0,0.0,14128.0,14128.0,0.9962524354457856,🟢
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,contextual_extraction,1.0,10,0.9836042523384094,1.0,0.0,0.0,14128.0,14128.0,0.9950812757015228,🟢
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,direct_extraction,0.0,10,1.0,1.0,1.0,0.0,24000.0,14128.0,0.7,🟡
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,direct_extraction,0.3,10,0.8878981471061707,0.2,1.0,0.0,26000.0,14128.0,0.3463694441318512,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,direct_extraction,0.5,10,0.8371614813804626,0.2,0.9,0.0,20000.0,14128.0,0.3611484444141388,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,direct_extraction,0.7,10,0.8288502097129822,0.1,1.0,0.0,25000.0,14128.0,0.28865506291389464,🔴
singtel_fy2024_revenue,Singtel,Operating Revenue,revenue,easy,direct_extraction,1.0,10,0.693080723285675,0.1,1.0,0.0,19231.0,14128.0,0.24792421698570252,🔴
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,comparative,0.0,10,0.998430609703064,0.8,0.0,0.0,14.9,15.5,0.9195291829109193,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,comparative,0.3,10,0.9840954542160034,0.4,0.1,0.0,14.9,15.5,0.725228636264801,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,comparative,0.5,10,0.9453627467155457,0.3,0.5,0.0,1.0,15.5,0.5536088240146637,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,comparative,0.7,10,0.8778176307678223,0.6666666666666666,0.7,0.1,1.0,15.5,0.6200119558970133,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,comparative,1.0,10,0.917867124080658,0.2222222222222222,0.7,0.1,1.0,15.5,0.4542490261130863,🔴
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,contextual_extraction,0.0,10,1.0,1.0,0.0,0.0,15.5,15.5,1.0,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,contextual_extraction,0.3,10,1.0,1.0,0.0,0.0,15.5,15.5,1.0,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,contextual_extraction,0.5,10,1.0,1.0,0.0,0.0,15.5,15.5,1.0,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,contextual_extraction,0.7,10,1.0,1.0,0.0,0.0,15.5,15.5,1.0,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,contextual_extraction,1.0,10,1.0,1.0,0.0,0.0,15.5,15.5,1.0,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,direct_extraction,0.0,10,0.9618350267410278,0.8,0.2,0.0,15.6,15.5,0.8485505080223084,🟢
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,direct_extraction,0.3,10,0.8988705277442932,0.2,0.5,0.0,16.9,15.5,0.49966115832328795,🔴
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,direct_extraction,0.5,10,0.8089268207550049,0.2,0.4,0.0,16.9,15.5,0.5026780462265015,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,direct_extraction,0.7,10,0.8533234596252441,0.2,0.7,0.0,17.7,15.5,0.42599703788757326,🔴
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,direct_extraction,1.0,10,0.66044020652771,0.1,0.7,0.0,18.0,15.5,0.328132061958313,🔴
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,qualitative,0.0,10,0.9999998211860657,1.0,1.0,0.0,14.0,15.5,0.6999999463558197,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,qualitative,0.3,10,0.953216552734375,0.3,0.6,0.0,14.0,15.5,0.5259649658203125,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,qualitative,0.5,10,0.9569175839424133,0.5,0.5,0.0,14.9,15.5,0.637075275182724,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,qualitative,0.7,10,0.9190843105316162,0.2,0.4,0.0,15.0,15.5,0.5357252931594849,🟡
uob_fy2024_cet1,UOB,Common Equity Tier 1 Ratio,capital,easy,qualitative,1.0,10,0.9538903832435608,0.2,0.6,0.0,14.4,15.5,0.48616711497306825,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,comparative,0.0,10,0.9051047563552856,0.0,1.0,1.0,,6045.0,0.27153142690658566,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,comparative,0.3,10,0.8444672226905823,0.0,1.0,1.0,,6045.0,0.2533401668071747,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,comparative,0.5,10,0.8453144431114197,1.0,1.0,0.9,3.1e-05,6045.0,0.653594332933426,🟡
uob_fy2024_net_profit,UOB,Net Profit,income,easy,comparative,0.7,10,0.8488621115684509,1.0,1.0,0.9,3.1e-05,6045.0,0.6546586334705353,🟡
uob_fy2024_net_profit,UOB,Net Profit,income,easy,comparative,1.0,10,0.84328293800354,0.3333333333333333,1.0,0.7,0.002024,6045.0,0.3863182147343953,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,contextual_extraction,0.0,10,0.9999999403953552,1.0,0.0,0.0,6045.0,6045.0,0.9999999821186065,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,contextual_extraction,0.3,10,0.9999999403953552,1.0,0.0,0.0,6045.0,6045.0,0.9999999821186065,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,contextual_extraction,0.5,10,0.9999999403953552,1.0,0.0,0.0,6045.0,6045.0,0.9999999821186065,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,contextual_extraction,0.7,10,0.9999999403953552,1.0,0.0,0.0,6045.0,6045.0,0.9999999821186065,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,contextual_extraction,1.0,10,0.9999999403953552,1.0,0.0,0.0,6045.0,6045.0,0.9999999821186065,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,direct_extraction,0.0,10,1.0,1.0,0.0,0.0,6000.0,6045.0,1.0,🟢
uob_fy2024_net_profit,UOB,Net Profit,income,easy,direct_extraction,0.3,10,0.7103880047798157,0.7,0.3,0.0,6000.0,6045.0,0.7031164014339446,🟡
uob_fy2024_net_profit,UOB,Net Profit,income,easy,direct_extraction,0.5,10,0.7012255191802979,0.1,0.9,0.0,6700.0,6045.0,0.28036765575408934,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,direct_extraction,0.7,10,0.7465461492538452,0.1,0.9,0.0,5698.0,6045.0,0.2939638447761535,🔴
uob_fy2024_net_profit,UOB,Net Profit,income,easy,direct_extraction,1.0,10,0.8759084939956665,0.1,1.0,0.0,8068.0,6045.0,0.3027725481986999,🔴
